T,X,Y,Z,Device
1336662675409,-2.2984335,8.274361,5.056554,89
1336662675599,-2.4516625,8.427589999999999,5.056554,89
1336662675787,-2.2984335,8.274361,5.209783,89
1336662675989,-2.6048915,8.274361,4.903325,89
1336662676207,-2.4516625,8.274361,4.903325,89
1336662676410,-2.2984335,8.274361,4.903325,89
1336662676600,-2.4516625,8.274361,4.903325,89
1336662676790,-2.2984335,8.427589999999999,4.903325,89
1336662676987,-2.4516625,8.427589999999999,5.056554,89
1336662677207,-2.4516625,8.274361,5.056554,89
1336662677387,-2.2984335,8.427589999999999,5.056554,89
1336662677597,-2.2984335,8.427589999999999,5.056554,89
1336662677817,-2.1452047999999997,8.427589999999999,4.903325,89
1336662677997,-2.2984335,8.427589999999999,5.056554,89
1336662678207,-2.2984335,8.274361,4.903325,89
1336662678408,-2.1452047999999997,8.427589999999999,5.056554,89
1336662678616,-2.1452047999999997,8.121132000000001,5.056554,89
1336662678819,-2.2984335,8.427589999999999,4.903325,89
1336662679008,-2.2984335,8.274361,5.209783,89
1336662679265,-2.1452047999999997,8.274361,5.363012,89
1336662679405,-2.1452047999999997,8.274361,5.056554,89
1336662679617,-2.2984335,8.274361,5.056554,89
1336662679819,-2.1452047999999997,8.427589999999999,5.363012,89
1336662680009,-1.8387468999999996,8.274361,5.5162406,89
1336662680238,-1.9919758,8.121132000000001,5.5162406,89
1336662680409,-1.9919758,8.121132000000001,5.056554,89
1336662680618,-2.1452047999999997,7.967903,5.8226986,89
1336662680818,-1.8387468999999996,8.121132000000001,5.66947,89
1336662681008,-2.1452047999999997,8.121132000000001,5.5162406,89
1336662681207,-1.9919758,7.967903,5.5162406,89
1336662681429,-1.9919758,8.121132000000001,5.363012,89
1336662681619,-1.9919758,8.121132000000001,5.363012,89
1336662681820,-1.9919758,8.121132000000001,5.209783,89
1336662682007,-1.9919758,8.121132000000001,5.66947,89
1336662682210,-1.9919758,8.427589999999999,5.5162406,89
1336662682405,-1.9919758,8.427589999999999,5.66947,89
1336662682644,-2.2984335,8.274361,5.209783,89
1336662682825,-1.9919758,8.274361,5.209783,89
1336662683007,-2.1452047999999997,8.121132000000001,5.209783,89
1336662683219,-3.064578,7.6614455999999995,5.5162406,89
1336662683418,-2.4516625,7.201759,6.588842999999999,89
1336662683620,-2.1452047999999997,7.967903,6.2823853,89
1336662683845,-2.9113493,7.201759,5.8226986,89
1336662684005,-2.4516625,7.6614455999999995,5.8226986,89
1336662684489,-2.4516625,7.5082164,6.129156,89
1336662685051,-1.9919758,7.8146744,6.129156,89
1336662685143,-2.6048915,7.5082164,4.596867,89
1336662685151,-1.8387468999999996,7.967903,5.209783,89
1336662685151,-1.3790601,7.3549875999999985,7.201759,89
1336662685220,-1.8387468999999996,7.6614455999999995,6.129156,89
1336662685416,-1.3790601,7.201759,6.895301,89
1336662685629,-0.7661445,7.5082164,6.742072,89
1336662685807,-1.0726023999999998,7.5082164,5.975927400000001,89
1336662686006,-0.61291564,7.3549875999999985,6.742072,89
1336662686216,-1.532289,7.201759,6.742072,89
1336662686405,-1.685518,6.2823853,8.427589999999999,89
1336662686608,-0.61291564,8.121132000000001,3.6774937999999993,89
1336662686806,-1.685518,7.0485296,7.3549875999999985,89
1336662687004,-1.685518,6.895301,7.0485296,89
1336662687209,1.2258313,8.887277000000001,3.217807,89
1336662687426,-0.91937345,6.129156,8.580819,89
1336662687609,-3.217807,6.895301,6.588842999999999,89
1336662687806,-2.2984335,8.121132000000001,7.201759,89
1336662688006,-4.596867,6.588842999999999,5.975927400000001,89
1336662688219,-3.8307227999999998,7.6614455999999995,4.7500963,89
1336662688407,-4.1371803,8.274361,3.5242648,89
1336662688625,-4.290409599999999,8.427589999999999,3.217807,89
1336662688806,-3.9839516,9.040505,1.532289,89
1336662689009,-3.6774937999999993,9.193734,1.0726023999999998,89
1336662689219,-3.064578,9.346964,0.30645782,89
1336662689409,-1.9919758,9.040505,5.8226986,89
1336662689626,-1.9919758,9.040505,3.5242648,89
1336662689814,-2.6048915,8.734048,4.903325,89
1336662690009,-2.4516625,9.040505,3.6774937999999993,89
1336662690204,-3.6774937999999993,8.274361,5.8226986,89
1336662690521,-2.7581203,8.121132000000001,5.056554,89
1336662690609,-2.9113493,7.6614455999999995,5.209783,89
1336662690809,-2.9113493,7.3549875999999985,6.129156,89
1336662691007,-2.9113493,6.895301,6.2823853,89
1336662691221,-2.2984335,7.0485296,6.588842999999999,89
1336662691405,-2.2984335,7.0485296,6.435614,89
1336662691627,-2.4516625,7.201759,6.2823853,89
1336662691806,-1.9919758,7.0485296,7.0485296,89
1336662692007,-2.1452047999999997,7.201759,6.742072,89
1336662692272,-2.9113493,7.0485296,6.2823853,89
1336662692404,-1.9919758,7.5082164,6.588842999999999,89
1336662692627,-2.6048915,7.3549875999999985,7.0485296,89
1336662692806,-3.5242648,7.5082164,4.7500963,89
1336662693007,-3.064578,7.8146744,5.363012,89
1336662693241,-2.7581203,7.967903,5.5162406,89
1336662693405,-2.7581203,7.967903,5.363012,89
1336662693628,-2.6048915,7.8146744,5.5162406,89
1336662693849,-2.6048915,7.967903,5.5162406,89
1336662695423,-2.4516625,7.967903,5.363012,89
1336662695423,-2.6048915,7.967903,5.363012,89
1336662695424,-2.4516625,8.274361,5.5162406,89
1336662695424,-2.1452047999999997,8.274361,5.5162406,89
1336662695511,-2.9113493,8.427589999999999,5.209783,89
1336662695511,-1.8387468999999996,7.6614455999999995,5.8226986,89
1336662695512,-0.61291564,7.8146744,5.5162406,89
1336662695542,-1.532289,8.121132000000001,5.209783,89
1336662695711,-1.0726023999999998,8.580819,4.7500963,89
1336662695806,-2.2984335,10.419566,-0.30645782,89
1336662696005,-2.9113493,8.274361,3.6774937999999993,89
1336662696211,-2.1452047999999997,8.734048,2.1452047999999997,89
1336662696416,3.371036,4.1371803,0.30645782,89
1336662696661,9.500193,-1.3790601,3.064578,89
1336662696835,16.089035,-8.427589999999999,10.572795,89
1336662697008,9.80665,-5.363012,-0.61291564,89
1336662697243,6.129156,-6.895301,-1.2258313,89
1336662697405,7.6614455999999995,-6.588842999999999,-1.3790601,89
1336662697633,7.6614455999999995,-6.2823853,0.15322891,89
1336662697807,8.580819,-6.129156,1.2258313,89
1336662698005,15.782577499999999,-10.879252000000001,2.2984335,89
1336662698205,5.66947,1.685518,-0.30645782,89
1336662698441,3.371036,5.66947,3.5242648,89
1336662698621,2.9113493,6.895301,8.734048,89
1336662698804,2.6048915,4.903325,0.7661445,89
1336662699004,-7.8146744,-3.371036,-8.580819,89
1336662699209,1.9919758,-5.209783,-9.346964,89
1336662699438,19.6133,-19.460072,-3.5242648,89
1336662699615,9.193734,-2.2984335,-10.113108,89
1336662699805,9.193734,-5.66947,-3.9839516,89
1336662700017,7.201759,-5.975927400000001,-0.91937345,89
1336662700204,7.8146744,-5.66947,-2.4516625,89
1336662700435,9.500193,-5.66947,0.45968673,89
1336662700619,-8.734048,-2.6048915,-2.4516625,89
1336662700809,-5.5162406,-6.435614,5.975927400000001,89
1336662701004,19.6133,0.30645782,-9.500193,89
1336662701225,13.330915,-5.363012,-5.363012,89
1336662701489,-9.959878999999999,-8.887277000000001,2.9113493,89
1336662701604,-1.8387468999999996,-7.8146744,4.1371803,89
1336662701816,6.895301,-5.5162406,0.61291564,89
1336662702011,6.742072,-5.209783,-0.15322891,89
1336662702234,7.967903,-5.056554,-0.7661445,89
1336662702429,6.742072,-5.8226986,-0.30645782,89
1336662705988,7.967903,-3.8307227999999998,0.91937345,89
1336662705989,11.645397,-3.5242648,2.4516625,89
1336662705989,12.564771,-3.064578,6.2823853,89
1336662705989,7.201759,-1.532289,6.895301,89
1336662706057,6.588842999999999,2.1452047999999997,4.7500963,89
1336662706122,2.4516625,4.4436383,4.1371803,89
1336662706126,2.1452047999999997,5.056554,8.274361,89
1336662706126,0.30645782,5.66947,6.895301,89
1336662706458,-0.15322891,7.8146744,7.0485296,89
1336662706524,-2.9113493,8.274361,3.5242648,89
1336662706561,-1.0726023999999998,8.427589999999999,4.596867,89
1336662706561,0.45968673,8.734048,6.2823853,89
1336662706561,0.61291564,6.435614,4.596867,89
1336662706605,0.15322891,6.129156,6.435614,89
1336662706658,0.7661445,4.4436383,10.419566,89
1336662706711,0.61291564,4.4436383,10.419566,89
1336662706737,-1.0726023999999998,4.596867,8.427589999999999,89
1336662706737,-1.532289,4.7500963,9.193734,89
1336662706766,-0.30645782,4.7500963,9.193734,89
1336662706818,0.30645782,3.371036,9.500193,89
1336662706841,0.45968673,3.371036,9.346964,89
1336662706880,0.61291564,3.371036,9.193734,89
1336662707027,0.45968673,3.371036,8.580819,89
1336662707204,1.532289,3.064578,10.572795,89
1336662707473,0.45968673,2.9113493,9.500193,89
1336662707777,2.4516625,2.1452047999999997,9.193734,89
1336662707807,2.6048915,2.4516625,8.734048,89
1336662708005,1.532289,2.6048915,8.274361,89
1336662708206,1.8387468999999996,1.2258313,9.500193,89
1336662708437,0.61291564,4.1371803,10.266336,89
1336662708608,-1.9919758,6.129156,2.1452047999999997,89
1336662708996,0.0,4.903325,9.959878999999999,89
1336662709004,0.91937345,4.7500963,8.580819,89
1336662709223,-0.30645782,3.8307227999999998,9.500193,89
1336662709449,-0.61291564,3.8307227999999998,8.427589999999999,89
1336662709763,0.0,3.8307227999999998,7.6614455999999995,89
1336662709860,0.15322891,3.5242648,8.887277000000001,89
1336662710006,2.7581203,1.8387468999999996,10.572795,89
1336662710205,1.532289,2.2984335,9.040505,89
1336662710512,1.8387468999999996,2.4516625,9.346964,89
1336662710609,1.0726023999999998,2.4516625,9.500193,89
1336662710804,1.0726023999999998,2.4516625,9.500193,89
1336662711007,1.0726023999999998,2.7581203,8.887277000000001,89
1336662711208,0.7661445,2.7581203,10.113108,89
1336662711404,0.30645782,2.4516625,8.427589999999999,89
1336662711669,0.30645782,3.217807,9.193734,89
1336662711867,0.61291564,2.7581203,9.193734,89
1336662712893,1.9919758,3.6774937999999993,7.6614455999999995,89
1336662712910,2.2984335,2.7581203,8.580819,89
1336662712925,2.7581203,1.8387468999999996,9.346964,89
1336662712961,0.91937345,1.9919758,11.18571,89
1336662712995,1.685518,1.9919758,8.734048,89
1336662713022,0.91937345,1.8387468999999996,9.80665,89
1336662713213,1.3790601,2.2984335,9.959878999999999,89
1336662713404,1.532289,2.4516625,9.040505,89
1336662713606,1.9919758,2.1452047999999997,9.346964,89
1336662713805,1.685518,2.2984335,9.346964,89
1336662714007,1.685518,2.4516625,9.500193,89
1336662714205,1.532289,1.9919758,9.500193,89
1336662714460,1.532289,1.9919758,9.653421,89
1336662714657,1.3790601,1.9919758,9.040505,89
1336662714805,1.8387468999999996,2.1452047999999997,9.653421,89
1336662715007,1.3790601,2.1452047999999997,9.500193,89
1336662715207,1.532289,2.1452047999999997,9.193734,89
1336662715407,1.532289,2.1452047999999997,9.040505,89
1336662715652,1.3790601,2.2984335,9.040505,89
1336662715804,1.3790601,2.2984335,9.500193,89
1336662716041,1.0726023999999998,3.371036,8.580819,89
1336662716207,1.532289,2.7581203,9.500193,89
1336662716416,2.2984335,3.5242648,9.500193,89
1336662716709,1.685518,3.064578,9.500193,89
1336662716809,1.532289,2.9113493,9.193734,89
1336662717007,1.685518,2.9113493,9.346964,89
1336662717204,1.0726023999999998,3.371036,9.040505,89
1336662717405,1.8387468999999996,2.6048915,9.193734,89
1336662717606,1.2258313,3.064578,9.653421,89
1336662717805,1.3790601,2.6048915,9.346964,89
1336662718009,1.3790601,2.1452047999999997,9.959878999999999,89
1336662718207,1.685518,1.9919758,9.653421,89
1336662718408,-0.15322891,2.7581203,8.887277000000001,89
1336662718606,-0.7661445,3.8307227999999998,9.040505,89
1336662718804,-1.2258313,3.217807,10.266336,89
1336662719007,-1.0726023999999998,3.6774937999999993,11.18571,89
1336662719218,-2.4516625,3.9839516,8.274361,89
1336662719445,-2.2984335,2.7581203,8.887277000000001,89
1336662719618,-1.8387468999999996,2.9113493,8.734048,89
1336662719814,-1.2258313,2.9113493,9.346964,89
1336662720024,-1.3790601,2.2984335,9.653421,89
1336662720257,-1.2258313,2.6048915,10.726024,89
1336662720453,-2.2984335,2.9113493,10.113108,89
1336662720624,-1.0726023999999998,2.7581203,8.427589999999999,89
1336662720833,-1.2258313,2.2984335,8.887277000000001,89
1336662721027,0.0,1.8387468999999996,9.346964,89
1336662721248,0.0,1.685518,9.653421,89
1336662721467,0.0,1.685518,9.193734,89
1336662721628,0.15322891,1.685518,9.500193,89
1336662721829,0.0,1.9919758,9.959878999999999,89
1336662722029,0.15322891,1.8387468999999996,9.500193,89
1336662722248,1.685518,1.8387468999999996,8.427589999999999,89
1336662722458,1.2258313,2.2984335,9.346964,89
1336662722629,1.532289,2.2984335,9.80665,89
1336662722844,1.3790601,2.4516625,9.193734,89
1336662723026,1.8387468999999996,1.9919758,9.500193,89
1336662723254,1.532289,1.8387468999999996,9.653421,89
1336662723468,1.532289,1.8387468999999996,9.500193,89
1336662723628,1.2258313,1.685518,9.500193,89
1336662723904,1.532289,1.685518,9.80665,89
1336662724027,1.8387468999999996,1.8387468999999996,9.500193,89
1336662724254,1.9919758,1.8387468999999996,9.653421,89
1336662724481,1.3790601,2.2984335,9.346964,89
1336662724627,1.9919758,2.7581203,9.193734,89
1336662724851,1.8387468999999996,2.9113493,9.346964,89
1336662725026,1.2258313,3.371036,8.734048,89
1336662725252,1.0726023999999998,2.9113493,9.80665,89
1336662725475,1.532289,3.217807,9.193734,89
1336662725628,1.3790601,3.064578,9.653421,89
1336662725962,0.45968673,3.371036,9.346964,89
1336662726031,2.1452047999999997,3.5242648,7.201759,89
1336662726224,1.685518,3.9839516,8.427589999999999,89
1336662726474,0.0,2.9113493,11.645397,89
1336662726627,-0.7661445,3.064578,8.274361,89
1336662726838,-1.3790601,4.290409599999999,7.6614455999999995,89
1336662727097,-0.15322891,3.8307227999999998,6.435614,89
1336662727228,0.45968673,1.2258313,10.572795,89
1336662727471,0.61291564,1.9919758,8.274361,89
1336662727627,-0.30645782,2.6048915,8.887277000000001,89
1336662727836,-1.2258313,1.3790601,10.879252000000001,89
1336662728025,-0.91937345,1.2258313,8.734048,89
1336662728225,0.15322891,-2.9113493,13.637373,89
1336662728432,-0.45968673,1.3790601,10.266336,89
1336662728624,0.45968673,-5.66947,9.193734,89
1336662728831,1.3790601,-0.30645782,6.895301,89
1336662729024,0.61291564,0.15322891,9.80665,89
1336662729224,0.7661445,0.0,9.653421,89
1336662729469,0.61291564,0.0,9.80665,89
1336662729696,0.7661445,0.15322891,9.80665,89
1336662729855,0.7661445,0.15322891,9.80665,89
1336662730027,0.7661445,0.15322891,9.80665,89
1336662730230,0.61291564,0.0,9.80665,89
1336662730451,0.61291564,0.0,9.653421,89
1336662730637,0.61291564,0.0,9.80665,89
1336662730838,0.7661445,0.15322891,9.80665,89
1336662731029,0.61291564,0.15322891,9.80665,89
1336662731227,0.7661445,0.15322891,9.80665,89
1336662731454,0.7661445,0.0,9.653421,89
1336662731629,0.61291564,0.15322891,9.653421,89
1336662731831,0.61291564,0.0,9.653421,89
1336662732026,0.61291564,0.0,9.80665,89
1336662732227,0.61291564,0.15322891,9.80665,89
1336662732443,0.61291564,0.15322891,9.653421,89
1336662732627,0.61291564,0.0,9.653421,89
1336662732831,0.61291564,0.15322891,9.80665,89
1336662733027,0.61291564,0.0,9.80665,89
1336662733227,0.7661445,0.15322891,9.653421,89
1336662733450,0.61291564,0.15322891,9.80665,89
1336662733627,0.61291564,0.15322891,9.653421,89
1336662733831,0.61291564,0.0,9.653421,89
1336662734027,0.61291564,0.15322891,10.113108,89
1336662734227,0.61291564,0.0,9.80665,89
1336662734429,0.7661445,0.0,9.80665,89
1336662734627,0.61291564,0.15322891,9.80665,89
1336662734834,0.61291564,0.0,9.653421,89
1336662735028,0.61291564,0.15322891,9.653421,89
1336662735227,0.61291564,0.0,9.80665,89
1336662735454,0.7661445,0.15322891,9.653421,89
1336662735625,0.61291564,0.15322891,9.653421,89
1336662735842,0.7661445,0.15322891,9.80665,89
1336662736024,0.61291564,0.15322891,9.80665,89
1336662736224,0.7661445,0.15322891,9.80665,89
1336662736430,0.7661445,0.0,9.80665,89
1336662736624,0.61291564,0.0,9.80665,89
1336662736841,0.61291564,0.15322891,9.80665,89
1336662737024,0.61291564,0.15322891,9.80665,89
1336662737225,0.7661445,0.15322891,9.653421,89
1336662737504,0.7661445,0.15322891,9.80665,89
1336662737624,0.61291564,0.15322891,9.653421,89
1336662737824,0.61291564,0.0,9.80665,89
1336662738027,0.61291564,0.0,9.653421,89
1336662738264,-8.580819,-1.2258313,12.411541999999999,89
1336662738430,5.5162406,-1.8387468999999996,18.693928,89
1336662738627,0.7661445,0.61291564,-1.0726023999999998,89
1336662738824,-3.217807,1.3790601,19.000385,89
1336662739028,-0.91937345,1.8387468999999996,4.596867,89
1336662739226,-2.2984335,5.8226986,6.435614,89
1336662739452,-3.217807,7.0485296,5.8226986,89
1336662739628,-1.8387468999999996,7.0485296,7.0485296,89
1336662739824,-1.532289,6.895301,6.588842999999999,89
1336662740026,-0.91937345,7.201759,7.3549875999999985,89
1336662740229,-0.91937345,6.895301,7.201759,89
1336662740453,-0.7661445,6.895301,6.588842999999999,89
1336662740633,-0.91937345,7.0485296,7.201759,89
1336662740826,-1.0726023999999998,6.895301,7.3549875999999985,89
1336662741026,-0.61291564,7.0485296,6.895301,89
1336662741228,-0.7661445,7.0485296,7.201759,89
1336662741453,-0.30645782,7.201759,6.895301,89
1336662741628,-0.7661445,7.3549875999999985,6.129156,89
1336662741825,-0.15322891,7.8146744,5.66947,89
1336662742050,-0.15322891,7.6614455999999995,6.895301,89
1336662742235,-0.61291564,7.6614455999999995,4.903325,89
1336662742488,-0.61291564,7.5082164,6.588842999999999,89
1336662742637,-0.45968673,7.201759,7.0485296,89
1336662742836,-0.30645782,6.742072,7.201759,89
1336662743037,-0.30645782,6.588842999999999,8.734048,89
1336662743265,-0.91937345,3.064578,4.1371803,89
1336662743452,5.66947,-2.4516625,8.580819,89
1336662743636,3.6774937999999993,-4.1371803,12.717999,89
1336662743834,-1.0726023999999998,-0.15322891,-7.0485296,89
1336662744036,0.30645782,1.3790601,4.4436383,89
1336662744260,0.61291564,0.30645782,9.959878999999999,89
1336662744453,0.45968673,0.30645782,9.653421,89
1336662744634,0.45968673,0.15322891,9.653421,89
1336662744877,0.45968673,0.30645782,9.80665,89
1336662745037,0.45968673,0.30645782,9.653421,89
1336662745237,0.45968673,0.30645782,9.653421,89
1336662745451,0.45968673,0.30645782,9.653421,89
1336662745636,0.45968673,0.15322891,9.80665,89
1336662745844,0.45968673,0.15322891,9.80665,89
1336662746039,0.45968673,0.30645782,9.80665,89
1336662746237,0.45968673,0.30645782,9.80665,89
1336662746451,0.45968673,0.30645782,9.80665,89
1336662746635,0.61291564,0.30645782,9.653421,89
1336662746837,0.45968673,0.30645782,9.653421,89
1336662747034,0.61291564,0.15322891,9.80665,89
1336662747235,0.45968673,0.30645782,9.80665,89
1336662747442,0.45968673,0.15322891,9.653421,89
1336662747637,0.45968673,0.30645782,9.653421,89
1336662747834,0.45968673,0.30645782,9.80665,89
1336662748037,0.45968673,0.15322891,9.80665,89
1336662748237,0.7661445,0.0,9.193734,89
1336662748478,8.887277000000001,-1.9919758,11.645397,89
1336662748637,-3.6774937999999993,-0.45968673,9.959878999999999,89
1336662748838,-0.7661445,2.1452047999999997,-0.30645782,89
1336662749036,-4.290409599999999,2.6048915,11.951855,89
1336662749237,-1.8387468999999996,5.66947,6.2823853,89
1336662749456,-1.0726023999999998,6.435614,6.742072,89
1336662749637,-0.7661445,6.742072,7.3549875999999985,89
1336662749840,-0.30645782,6.895301,7.201759,89
1336662750037,-0.15322891,6.742072,7.201759,89
1336662750238,-0.30645782,6.742072,7.201759,89
1336662750499,-0.30645782,6.588842999999999,7.5082164,89
1336662750686,-0.7661445,6.742072,6.895301,89
1336662750834,-0.45968673,6.742072,7.6614455999999995,89
1336662751037,-0.30645782,6.742072,7.3549875999999985,89
1336662751256,-0.30645782,6.895301,7.3549875999999985,89
1336662751478,0.0,6.895301,7.201759,89
1336662751647,-0.15322891,6.895301,7.3549875999999985,89
1336662751872,-0.15322891,6.895301,7.0485296,89
1336662752050,-0.15322891,6.742072,7.201759,89
1336662752298,-0.15322891,6.895301,7.3549875999999985,89
1336662752501,0.0,6.895301,7.201759,89
1336662752694,0.15322891,7.0485296,6.588842999999999,89
1336662752873,-1.532289,3.6774937999999993,5.363012,89
1336662753056,-1.532289,0.30645782,1.685518,89
1336662753265,5.056554,-2.9113493,16.548721,89
1336662753481,1.685518,0.91937345,4.1371803,89
1336662753656,0.0,0.0,-0.45968673,89
1336662753871,0.61291564,0.45968673,8.580819,89
1336662754058,0.61291564,0.30645782,9.80665,89
1336662754264,0.61291564,0.45968673,9.80665,89
1336662754481,0.45968673,0.30645782,9.80665,89
1336662754710,0.45968673,0.45968673,9.80665,89
1336662754872,0.61291564,0.45968673,9.80665,89
1336662755057,0.45968673,0.45968673,9.80665,89
1336662755264,0.61291564,0.45968673,9.80665,89
1336662755495,0.61291564,0.45968673,9.80665,89
1336662755658,0.61291564,0.45968673,9.653421,89
1336662755904,0.45968673,0.30645782,9.653421,89
1336662756057,0.61291564,0.45968673,9.80665,89
1336662756270,0.61291564,0.45968673,9.80665,89
1336662756493,0.45968673,0.45968673,9.80665,89
1336662756657,0.45968673,0.30645782,9.80665,89
1336662756857,0.61291564,0.45968673,9.80665,89
1336662757055,0.61291564,0.45968673,9.80665,89
1336662757272,0.45968673,0.45968673,9.653421,89
1336662757472,0.45968673,0.45968673,9.653421,89
1336662757705,-2.2984335,-3.064578,9.346964,89
1336662757873,1.3790601,-4.7500963,9.959878999999999,89
1336662758066,-10.726024,1.2258313,-6.742072,89
1336662758278,-8.734048,3.371036,-5.056554,89
1336662758488,-3.6774937999999993,1.8387468999999996,9.040505,89
1336662758676,-1.8387468999999996,1.685518,10.879252000000001,89
1336662758875,-0.91937345,4.290409599999999,7.5082164,89
1336662759077,-1.0726023999999998,4.7500963,7.201759,89
1336662759276,-0.61291564,5.8226986,8.734048,89
1336662759483,-1.2258313,6.2823853,7.6614455999999995,89
1336662759676,-1.532289,5.975927400000001,8.274361,89
1336662759875,-1.0726023999999998,6.895301,6.588842999999999,89
1336662760076,-1.685518,6.435614,6.742072,89
1336662760277,-2.7581203,5.975927400000001,7.8146744,89
1336662760478,-2.2984335,5.66947,8.274361,89
1336662760678,-1.2258313,5.66947,8.427589999999999,89
1336662760876,-0.61291564,6.895301,8.274361,89
1336662761074,-0.45968673,6.588842999999999,7.3549875999999985,89
1336662761277,-1.3790601,4.596867,9.80665,89
1336662761479,0.61291564,4.4436383,7.967903,89
1336662761677,-1.0726023999999998,5.66947,7.3549875999999985,89
1336662761876,-0.45968673,6.435614,7.6614455999999995,89
1336662762075,-0.61291564,6.435614,7.3549875999999985,89
1336662762280,-0.61291564,6.588842999999999,7.6614455999999995,89
1336662762475,-0.91937345,6.2823853,7.5082164,89
1336662762677,-0.91937345,6.2823853,7.3549875999999985,89
1336662762876,-1.685518,5.8226986,8.121132000000001,89
1336662763076,-4.290409599999999,2.1452047999999997,2.2984335,89
1336662763276,7.5082164,3.9839516,-4.903325,89
1336662763496,8.734048,4.903325,-1.532289,89
1336662763677,8.274361,1.8387468999999996,3.9839516,89
1336662763877,8.427589999999999,1.9919758,3.6774937999999993,89
1336662764076,9.193734,0.45968673,3.6774937999999993,89
1336662764277,9.040505,0.45968673,4.4436383,89
1336662764490,9.193734,0.45968673,3.5242648,89
1336662764678,9.193734,0.45968673,3.9839516,89
1336662764877,8.887277000000001,0.7661445,3.8307227999999998,89
1336662765077,9.040505,0.61291564,3.9839516,89
1336662765280,9.193734,0.45968673,3.6774937999999993,89
1336662765518,9.040505,0.61291564,4.1371803,89
1336662765686,9.040505,0.61291564,3.9839516,89
1336662765878,9.193734,0.45968673,3.9839516,89
1336662766078,8.887277000000001,0.61291564,3.5242648,89
1336662766279,9.193734,0.45968673,3.6774937999999993,89
1336662766480,9.193734,0.45968673,3.5242648,89
1336662766678,9.346964,0.30645782,3.9839516,89
1336662766877,9.193734,0.45968673,3.9839516,89
1336662767074,9.040505,0.45968673,3.5242648,89
1336662767281,9.040505,0.45968673,3.217807,89
1336662767484,9.80665,0.0,3.8307227999999998,89
1336662767676,9.193734,0.7661445,3.371036,89
1336662767877,9.193734,1.0726023999999998,3.5242648,89
1336662768076,12.105083,-0.15322891,3.6774937999999993,89
1336662768276,-2.4516625,6.2823853,4.7500963,89
1336662768482,-5.363012,6.129156,8.887277000000001,89
1336662768678,-1.3790601,4.290409599999999,9.346964,89
1336662768877,-1.685518,5.209783,8.274361,89
1336662769076,-0.91937345,5.363012,7.967903,89
1336662769279,-0.7661445,5.975927400000001,7.6614455999999995,89
1336662769496,-1.0726023999999998,6.2823853,7.5082164,89
1336662769677,-0.7661445,6.435614,7.5082164,89
1336662769883,-0.91937345,6.435614,7.201759,89
1336662770077,-0.61291564,6.588842999999999,7.6614455999999995,89
1336662770278,-0.91937345,6.435614,7.6614455999999995,89
1336662770492,-0.7661445,6.588842999999999,7.6614455999999995,89
1336662770757,-0.91937345,6.588842999999999,7.5082164,89
1336662770874,-0.7661445,6.435614,7.201759,89
1336662771077,-1.0726023999999998,6.435614,7.3549875999999985,89
1336662771274,-1.0726023999999998,6.435614,7.3549875999999985,89
1336662771483,-1.0726023999999998,6.435614,7.201759,89
1336662771713,-1.685518,5.975927400000001,7.5082164,89
1336662771877,-1.532289,5.975927400000001,7.5082164,89
1336662772076,-5.209783,5.975927400000001,7.201759,89
1336662772275,-3.064578,5.975927400000001,7.0485296,89
1336662772478,-3.064578,5.975927400000001,7.201759,89
1336662772676,-3.371036,6.435614,6.895301,89
1336662772877,-3.371036,6.2823853,6.2823853,89
1336662773076,-5.66947,6.895301,8.734048,89
1336662773279,8.734048,1.0726023999999998,-1.8387468999999996,89
1336662773484,7.8146744,2.7581203,-0.15322891,89
1336662773678,10.113108,2.2984335,-0.45968673,89
1336662773876,9.959878999999999,2.1452047999999997,-0.30645782,89
1336662774076,9.193734,2.2984335,-0.15322891,89
1336662774276,13.484144,-4.1371803,0.45968673,89
1336662774492,9.80665,-1.8387468999999996,0.45968673,89
1336662774676,9.346964,-0.61291564,1.685518,89
1336662774875,9.959878999999999,-0.7661445,1.0726023999999998,89
1336662775076,9.653421,-0.15322891,1.532289,89
1336662775280,9.500193,0.15322891,1.532289,89
1336662775486,9.653421,0.15322891,1.2258313,89
1336662775678,10.113108,0.15322891,2.2984335,89
1336662775890,9.653421,0.30645782,1.8387468999999996,89
1336662776077,9.346964,0.91937345,1.8387468999999996,89
1336662776274,9.653421,1.532289,1.9919758,89
1336662776500,9.653421,0.61291564,2.2984335,89
1336662776676,9.193734,1.2258313,2.1452047999999997,89
1336662776877,9.653421,1.8387468999999996,3.371036,89
1336662777075,9.193734,2.7581203,2.4516625,89
1336662777276,9.040505,2.9113493,3.064578,89
1336662777479,8.121132000000001,3.6774937999999993,3.9839516,89
1336662777676,9.040505,3.217807,3.5242648,89
1336662777878,9.959878999999999,4.4436383,3.064578,89
1336662778077,4.596867,7.6614455999999995,0.30645782,89
1336662778281,3.5242648,8.734048,3.8307227999999998,89
1336662778499,-0.7661445,10.113108,2.6048915,89
1336662778677,-0.91937345,9.959878999999999,2.1452047999999997,89
1336662778877,-0.15322891,9.959878999999999,1.8387468999999996,89
1336662779077,0.15322891,9.959878999999999,1.9919758,89
1336662779277,-0.15322891,9.80665,1.9919758,89
1336662779525,-4.290409599999999,10.419566,-0.7661445,89
1336662779678,-2.1452047999999997,-0.15322891,-0.91937345,89
1336662779876,-5.363012,-1.8387468999999996,18.847157,89
